x,y
-0.07007007007007005,1.2102275135902267
-0.3063063063063063,0.8432540177331237
-0.4344344344344344,1.4865524245520836
-0.4304304304304305,1.4643308013688145
-0.47447447447447444,1.7003845191150786
0.7947947947947949,1.5880028634307883
0.37437437437437415,2.2449447236824476
1.2232232232232234,2.237018854296802
1.079079079079079,2.321850685783956
1.2872872872872874,2.162855063527534
-0.4464464464464464,1.5525749575025383
-1.2312312312312312,1.1721571379760611
0.8668668668668666,1.8593746896818015
-1.8278278278278277,1.1436348597484383
-0.5385385385385386,1.9781606706564858
1.7717717717717716,2.2244604572578317
1.6836836836836837,2.1637765212220517
-1.3113113113113113,1.2630488209527235
1.6196196196196198,2.117510495676786
1.1671671671671673,2.293532257253508
1.3793793793793792,2.0796795830789048
-1.7077077077077076,1.218807280073781
-1.8558558558558558,1.1300887752990048
0.8588588588588588,1.8295547977117528
-0.6626626626626626,2.1440512228010102
0.8868868868868867,1.9319531096206128
1.3553553553553552,2.096623745452486
-0.5865865865865867,2.1065529728793706
0.9629629629629628,2.16365712937088
-1.91991991991992,1.1048129533010533
-0.3943943943943944,1.2635323046399285
-1.8718718718718719,1.1230577581052126
1.3433433433433435,2.1065198112211005
1.0710710710710711,2.318885024664206
0.8828828828828827,1.917705735685066
0.5545545545545547,1.37043224394573
1.5795795795795797,2.091539196409827
-1.5595595595595595,1.3197016154257812
0.9069069069069067,2.00068059029159
0.17817817817817794,2.6719390764365167
0.37037037037037024,2.266055990510127
1.7197197197197198,2.189727248050702
0.6626626626626626,1.2559487771989897
-1.3233233233233235,1.2750909136037172
0.8188188188188188,1.6776727136310705
1.9879879879879878,2.3151424019530857
-1.2552552552552552,1.2002153049118294
0.3583583583583585,2.327839747993102
-0.5105105105105106,1.8694630542704145
-1.043043043043043,1.1003358958508405
-1.2072072072072073,1.145193141038927
0.7587587587587588,1.4631972424399606
-1.063063063063063,1.0851790981303382
-0.8548548548548549,1.5854793416789945
0.06206206206206222,2.137898005795969
-1.5515515515515514,1.3237756286357603
-1.003003003003003,1.1531150443333997
0.5065065065065064,1.5478376502464235
1.2472472472472473,2.209177677038789
0.27827827827827845,2.643921737312012
-1.5275275275275275,1.3342989889815584
1.7997997997997999,2.2412028046483097
0.03803803803803785,1.9741620862306783
-0.26626626626626626,0.7282825059806286
1.135135135135135,2.3150508486249
0.4944944944944947,1.6021161673394284
-0.2702702702702702,0.7368703744055112
